product_id,order,isPrimary,alt,url
10273,3,false,10273.0,https://drive.google.com/uc?export=view&id=1zuIbLSROJU8Q2wjX2bXPnhOxPWvXJcCG
10273,4,false,10273.0,https://drive.google.com/uc?export=view&id=1ed033TjPC6z-zKL0LzTI4OLkQy88Gu2K
10273,5,false,10273.0,https://drive.google.com/uc?export=view&id=1HBqtd0IFcjqSYl5ju6rmwDsyIFzX_d5Q
10274,1,true,10274.0,https://drive.google.com/uc?export=view&id=11ZZOtfAzR0kj15oElglD9z2-HZFys1oi
10274,2,false,10274.0,https://drive.google.com/uc?export=view&id=1bX46YiNkJ6fBiz53C2gg9IaCFNTx9ueU
10274,3,false,10274.0,https://drive.google.com/uc?export=view&id=1Y0R0yB5yuXCpxPHif6PdGvk7ONAPo0fi
10274,4,false,10274.0,https://drive.google.com/uc?export=view&id=1S0kfVCJ04JQAn-OTkRyBzcjZ665GgkSQ
10274,5,false,10274.0,https://drive.google.com/uc?export=view&id=1hsLYKlJWv2kI9ha_fJkZpB2OxhVapknL
10276,1,true,10276.0,https://drive.google.com/uc?export=view&id=1OiOcnh-A14q98BwcUnW0QPmiXHbGRhDu
10276,2,false,10276.0,https://drive.google.com/uc?export=view&id=10Q-2loFwUWOSX1Sb7n-Wl2FnhFqH5Wfg
10276,3,false,10276.0,https://drive.google.com/uc?export=view&id=1yZU40CTEyQ9FZGFHlbyFFTHlpQcLd5RT
10276,4,false,10276.0,https://drive.google.com/uc?export=view&id=1t_kfgtdu8zOK8ZxlZgXWb0iHHeT6jbYf
10276,5,false,10276.0,https://drive.google.com/uc?export=view&id=1aMMNtztkFZHbVZBBoxEBCQAyWBjPHG-p
10277,1,true,10277.0,https://drive.google.com/uc?export=view&id=1Dx6Sbh06kbF0RreQC231sxNThosqV6_2
10277,2,false,10277.0,https://drive.google.com/uc?export=view&id=1WAi-qqf4fGmpDQ2FnrbZqZoNP9AlJgRy
10277,3,false,10277.0,https://drive.google.com/uc?export=view&id=18HBm_uvP2MKROQ1d1UYM4tB-8sm4E3QX
