product_id,title,price,sale_price,availability,material,color,color_hex,size_text,origin,age_group,pattern,images,status,visibility,price_visible,category
test-utf8,"Test Rug UTF8",100,90,in stock,wool,"Beige|Red","#cbb79c|#7a1f2b","170x240","Anatolia",adult,"geometric","https://example.com/1.jpg active",active,public,true,
10002,"Anatolian Rug",329,299,in stock,100% wool,"Beige|Burgundy","#cbb79c|#7a1f2b","170x240 cm","Anatolia",adult,"Traditional, Vintage","https://drive.usercontent.google.com/download?id=1JrGeVxJI15MDNOai82tpr0PARlxMFR9T&export=view",active,public,true,
test-123,"Smoke Test Rug",123.45,,in stock,,"","","","",,"","https://example.com/i.jpg",active,public,true,
10139,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#806b5c|#4c3e36","#806b5c|#4c3e36","6' 5'' X  9' 9''","",,"","https://drive.usercontent.google.com/download?id=1wqIHh7kKiGy70skY-nOUHMKNbzKHEdeu&export=view",active,public,true,
10222,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#b09586|#741e21","#b09586|#741e21","5' 1'' X  7' 3''","",,"","https://drive.usercontent.google.com/download?id=1J05rpxfP3tVHkURCDmJG8JP6iRLcKn5j&export=view",active,public,true,
10308,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#9a7461|#d6846b","#9a7461|#d6846b","3'10'' X  5' 9''","",,"","https://drive.usercontent.google.com/download?id=1YYUMWLKV_p7LX9e3Atq1hhHUJu3lnvLs&export=view",active,public,true,
10201,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#725852|#4c2b30","#725852|#4c2b30","6' 7'' X  9' 4''","",,"","https://drive.usercontent.google.com/download?id=1JII6auBM8RaydlSveHy_COJ-gzfdvs2V&export=view",active,public,true,
10388,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#31302d|#bca592","#31302d|#bca592","2'11'' X  4' 3''","",,"","https://drive.usercontent.google.com/download?id=1PmOQg6BWUaFaWaEnrY79NGvC9acZgvBN&export=view",active,public,true,
10205,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#7c5d46|#ac8967","#7c5d46|#ac8967","6' 5'' X  9' 8''","",,"","https://drive.usercontent.google.com/download?id=1KiyXY1FGRuZuZ_B_3e9gFuxZxuHdckpX&export=view",active,public,true,
10148,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#644a39|#947b5f","#644a39|#947b5f","6' 7'' X  9' 3''","",,"","https://drive.usercontent.google.com/download?id=1LfXBCHe4gJZ4b4oAiJn4FVzNAr9x8izw&export=view",active,public,true,
10048,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#796050|#af7b67","#796050|#af7b67","6' 6'' X  9' 7''","",,"","https://drive.usercontent.google.com/download?id=1Lfy64rLSHP241K7pY6yMp7Bd-I1iR2u2&export=view",active,public,true,
10062,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#92745a|#c1ad8a","#92745a|#c1ad8a","6' 9'' X  9' 8''","",,"","https://drive.usercontent.google.com/download?id=1SoIRuEHQKJ4jsq6AaWUNDYuAAgnyewpS&export=view",active,public,true,
10120,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#745943|#4a2a1d","#745943|#4a2a1d","6' 7'' X  9' 7''","",,"","https://drive.usercontent.google.com/download?id=1Ei-kXtUiNfgTdj_N4P0IG2hcLOveWAxj&export=view",active,public,true,
10212,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#a97d6f|#6f594f","#a97d6f|#6f594f","6' 3'' X  9'10''","",,"","https://drive.usercontent.google.com/download?id=1lhmYfJeSCf4UuGO0UkFd-WO0zKE5D93m&export=view",active,public,true,
10123,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#735b47|#998463","#735b47|#998463","6' 7'' X  9' 8''","",,"","https://drive.usercontent.google.com/download?id=1QMXAzyI071NsCcadLuD8BTp-quAPdk0t&export=view",active,public,true,
10398,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#745145|#262430","#745145|#262430","2'11'' X  4' 3''","",,"","https://drive.usercontent.google.com/download?id=1c35zcjalTabBz_3c9eG5-oT8Mr1XyNvo&export=view",active,public,true,
10174,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#817465|#ac9381","#817465|#ac9381","6' 7'' X 10' 2''","",,"","https://drive.usercontent.google.com/download?id=1RwgMG_ehXluV5evEQ3RnthejO1E8p3-n&export=view",active,public,true,
13296,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#623f38|#8b755d","#623f38|#8b755d","4' 9'' X  7' 2''","",,"","https://drive.usercontent.google.com/download?id=1OHQxrvVycaV4WmiosFINntCzlutDvD69&export=view",active,public,true,
10288,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#181719|#ab8c79","#181719|#ab8c79","4' 8'' X  7' 2''","",,"","https://drive.usercontent.google.com/download?id=1eSMtu9vvpIV6fnkLHEaVKtGVZ7TbiT-S&export=view",active,public,true,
10259,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#956e58|#cd9474","#956e58|#cd9474","4'11'' X  7' 2''","",,"","https://drive.usercontent.google.com/download?id=1ZubifOciWq8WAAX0aQ4lQ55cEXAIuyZW&export=view",active,public,true,
10155,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#78373a|#907760","#78373a|#907760","6' 7'' X  9'10''","",,"","https://drive.usercontent.google.com/download?id=1gYap8AwzlbziQ_39wBqcsaEsWen-Aa57&export=view",active,public,true,
10034,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#866661|#672834","#866661|#672834","6' 7'' X  9' 7''","",,"","https://drive.usercontent.google.com/download?id=1fZ2FXVNY5orxNIHk-NOyyuU_NuupC4vm&export=view",active,public,true,
10403,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#9d745f|#ce9877","#9d745f|#ce9877","7' 4'' X 11' 1''","",,"","https://drive.usercontent.google.com/download?id=1olcLFAH5ZynHmIATc6Lr8recNwKr377S&export=view",active,public,true,
13758,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#7c605e|#7e96a1","#7c605e|#7e96a1","3'10'' X  6' 0''","",,"","https://drive.usercontent.google.com/download?id=1TysaNiEVFRbWo4esSuvL5Zp2Zhvfl6WD&export=view",active,public,true,
10188,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#6d4d4e|#91777c","#6d4d4e|#91777c","6' 5'' X  9'10''","",,"","https://drive.usercontent.google.com/download?id=19uRYBIoDUmUnOsZ_abpYPOyUHPXogPb8&export=view",active,public,true,
10010,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#776350|#a4896a","#776350|#a4896a","6' 6'' X  9' 4''","",,"","https://drive.usercontent.google.com/download?id=1NMN4eRyuMMNnRnPvtaCT8bacwtnM3NJz&export=view",active,public,true,
10160,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#6e5042|#171620","#6e5042|#171620","6' 5'' X  9' 6''","",,"","https://drive.usercontent.google.com/download?id=1tnHP4a_tic4TXOC1AW0IAr_LVnFQwcRw&export=view",active,public,true,
10245,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#673e41|#8d766a","#673e41|#8d766a","4'10'' X  7' 3''","",,"","https://drive.usercontent.google.com/download?id=1DpDf-DVJlDVUkNPyJ3qva-mjY5rlY0cI&export=view",active,public,true,
15237,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#866c55|#513228","#866c55|#513228","6' 6'' X  9' 6''","",,"","https://drive.usercontent.google.com/download?id=1oINUF5gR8SNZJQNUhfYBjVDBrCR5SrD-&export=view",active,public,true,
10052,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#694e43|#671115","#694e43|#671115","6' 6'' X  9' 8''","",,"","https://drive.usercontent.google.com/download?id=1CVSj6rD2tKUgzPrc3wftTUAAFuvXKU5H&export=view",active,public,true,
10047,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#6c5238|#a38359","#6c5238|#a38359","6' 8'' X  9'10''","",,"","https://drive.usercontent.google.com/download?id=1wbL4XmHczribT9IoH1d6g_peAkCRSpAM&export=view",active,public,true,
10209,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#725645|#5d1d1c","#725645|#5d1d1c","6' 6'' X  9' 1''","",,"","https://drive.usercontent.google.com/download?id=1oVbq5ZYuVRpcBOb_h58H3sG9rVMv-OMY&export=view",active,public,true,
10076,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#715640|#a4815d","#715640|#a4815d","6' 5'' X  9' 8''","",,"","https://drive.usercontent.google.com/download?id=1ghHcWPkKBrvMiMPijfVGd5wKm_rLjPSP&export=view",active,public,true,
15356,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#8f7669|#c9a08e","#8f7669|#c9a08e","3'11'' X  5' 5''","",,"","https://drive.usercontent.google.com/download?id=1RbOEyxdVxKhcPvMWvSLK_L-5LGW8g6BE&export=view",active,public,true,
10210,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#886c5a|#bd967c","#886c5a|#bd967c","6' 5'' X  9' 9''","",,"","https://drive.usercontent.google.com/download?id=1LyU665h6ZoNSotsbaRBfKVUnux-UDDkV&export=view",active,public,true,
10107,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#805d48|#66291d","#805d48|#66291d","6' 7'' X  9'11''","",,"","https://drive.usercontent.google.com/download?id=1imvYttdYZvEM0QbLomGckmJ4YyNWEaTc&export=view",active,public,true,
10200,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#8b3739|#907166","#8b3739|#907166","6' 7'' X  9'10''","",,"","https://drive.usercontent.google.com/download?id=13a2kYSqW6PE0n7H0hTbu4snyzLtnfx9W&export=view",active,public,true,
14479,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#816a57|#563b2e","#816a57|#563b2e","7' 9'' X 11' 9''","",,"","https://drive.usercontent.google.com/download?id=1HRqVhLDgVT33tTzSFywZ-KH56Zc80on9&export=view",active,public,true,
10173,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#774537|#a75440","#774537|#a75440","6' 5'' X  9' 8''","",,"","https://drive.usercontent.google.com/download?id=17NmW98atwzqnNYJXKFCTB5WxoJ1p2pL_&export=view",active,public,true,
10418,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#ab8262|#d8b78d","#ab8262|#d8b78d","8' 3'' X 13' 4''","",,"","https://drive.usercontent.google.com/download?id=1b528ZESEqhRu6A6Qfjf5WT4YBcrOuvU1&export=view",active,public,true,
10342,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#7e6156|#b68977","#7e6156|#b68977","3' 9'' X  5'10''","",,"","https://drive.usercontent.google.com/download?id=1GoU08cQ5NbwO52dC-aQAKpXmUw3Pfjmx&export=view",active,public,true,
10392,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#b48182|#636b7f","#b48182|#636b7f","2'10'' X  4' 3''","",,"","https://drive.usercontent.google.com/download?id=1NT0Y1VJEjGow_Hc8H8jeJRb0lVNB66VF&export=view",active,public,true,
10134,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#907869|#c08b79","#907869|#c08b79","7' 1'' X 10'11''","",,"","https://drive.usercontent.google.com/download?id=11wtro9IOnAuyyWp20zE-Pw4LZe69IOdc&export=view",active,public,true,
10096,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#705547|#482220","#705547|#482220","6' 6'' X  9' 7''","",,"","https://drive.usercontent.google.com/download?id=1G4HdgvzhaNVgRaDy7eeVIfE5dJ_SVT9i&export=view",active,public,true,
10185,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#89695b|#502a2e","#89695b|#502a2e","6' 5'' X  9' 5''","",,"","https://drive.usercontent.google.com/download?id=1skqdnqcBJ8coYqNtiXKy9KaShT0Eywsq&export=view",active,public,true,
10112,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#5a2d30|#8b5550","#5a2d30|#8b5550","6' 6'' X  9' 9''","",,"","https://drive.usercontent.google.com/download?id=14QsUhlwYgkWhq3Z369QuAGaZbMOqZOHz&export=view",active,public,true,
10373,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#8d6350|#622821","#8d6350|#622821","4' 0'' X  6' 1''","",,"","https://drive.usercontent.google.com/download?id=1LzluZ5zcUACuCH9g7Ht2VNiObxQCQGk8&export=view",active,public,true,
10285,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#936f5c|#c69a79","#936f5c|#c69a79","4'10'' X  7' 1''","",,"","https://drive.usercontent.google.com/download?id=1yW2cj1lWalnPldzDhT78OLHLdtk1logL&export=view",active,public,true,
10242,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#8a654f|#8c1c24","#8a654f|#8c1c24","4'10'' X  7' 1''","",,"","https://drive.usercontent.google.com/download?id=1pTT0oQTtEL85xMJBclN8S3nsLxQLAoPf&export=view",active,public,true,
10145,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#785c4e|#b5847b","#785c4e|#b5847b","6' 6'' X  9'11''","",,"","https://drive.usercontent.google.com/download?id=1cQ9kbOdfC1RFPE2z4k7TrGORm1nmgO12&export=view",active,public,true,
10165,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#a98260|#d2ba85","#a98260|#d2ba85","6' 6'' X  9' 9''","",,"","https://drive.usercontent.google.com/download?id=1hGBIjJnvdXD76ku9frjOi8ikuOaH0kgl&export=view",active,public,true,
10390,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#b08357|#d98f6f","#b08357|#d98f6f","2' 8'' X  5' 0''","",,"","https://drive.usercontent.google.com/download?id=1POHxxgOmXjU8mH9PRGmeYsS5eCrbmHHN&export=view",active,public,true,
10257,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#774542|#987e69","#774542|#987e69","4'10'' X  7' 3''","",,"","https://drive.usercontent.google.com/download?id=1HkdBW1FrFdirppu_UI-_XCkvY6ktWDSz&export=view",active,public,true,
10345,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#ac7568|#b9a59e","#ac7568|#b9a59e","3'10'' X  5' 9''","",,"","https://drive.usercontent.google.com/download?id=1vGQN2GpdZxRvRMA2RJ4eMUuqG2nwOSxP&export=view",active,public,true,
10226,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#966651|#d5b788","#966651|#d5b788","4' 8'' X  7' 2''","",,"","https://drive.usercontent.google.com/download?id=1C7FPeemeUwO8w1CnD_mD8lcTrE2g3but&export=view",active,public,true,
10311,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#74594a|#4b211e","#74594a|#4b211e","3'11'' X  5'10''","",,"","https://drive.usercontent.google.com/download?id=1dEOoMBLXJzgYqys3pBGg0OqmdK88m27b&export=view",active,public,true,
10024,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#886b54|#5e392f","#886b54|#5e392f","6' 4'' X  9' 9''","",,"","https://drive.usercontent.google.com/download?id=1Bbe8B0MOU6wpdZsrk0xgtjQe7ePrvoTy&export=view",active,public,true,
10305,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#9b7966|#cea589","#9b7966|#cea589","3'10'' X  6' 2''","",,"","https://drive.usercontent.google.com/download?id=1knrX_fVltlZOUbFWNoKqOPDfG9FVNlB7&export=view",active,public,true,
10364,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#9d8873|#814044","#9d8873|#814044","4' 1'' X  5' 9''","",,"","https://drive.usercontent.google.com/download?id=1k6xlMUliTsQF6Ewm0_xkYsPVWrgcyAdl&export=view",active,public,true,
10394,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#2c312f|#ad958b","#2c312f|#ad958b","2' 6'' X  4' 6''","",,"","https://drive.usercontent.google.com/download?id=1iJl9CSlL9XCZ1dQUN6xEggS1nf2v9cy6&export=view",active,public,true,
16533,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#6a4f38|#381915","#6a4f38|#381915","8' 3'' X 11' 7''","",,"","https://drive.usercontent.google.com/download?id=1Ixu_7RzE7wPu7esRbOs8vx4lFw3ttV2L&export=view",active,public,true,
10184,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#825a48|#552222","#825a48|#552222","6' 4'' X  9' 8''","",,"","https://drive.usercontent.google.com/download?id=14kCrn3U_sBJ8FGznEzZ0efZoGKHD_r2F&export=view",active,public,true,
10265,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#855542|#8a191f","#855542|#8a191f","4'11'' X  7' 4''","",,"","https://drive.usercontent.google.com/download?id=1ZuGqcgGB8YEZyaagHlD8pObtweqjwBVH&export=view",active,public,true,
10382,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#6c2826|#7c6550","#6c2826|#7c6550","3' 2'' X  6' 2''","",,"","https://drive.usercontent.google.com/download?id=1psl7RGgb_76dQ1VWxAYPO0ft1WigJX6l&export=view",active,public,true,
10137,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#84634a|#b68a63","#84634a|#b68a63","6' 7'' X  9' 9''","",,"","https://drive.usercontent.google.com/download?id=1s5US-ua_tEOlSk8S9iCCtbkBMlX7lmh7&export=view",active,public,true,
16523,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#90434d|#a18177","#90434d|#a18177","8' 4'' X 11' 8''","",,"","https://drive.usercontent.google.com/download?id=1xH4Vnkyn9ovdij80rpntheX6uKhrUGK8&export=view",active,public,true,
10318,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#9e7c6f|#1e1d20","#9e7c6f|#1e1d20","3' 9'' X  6' 1''","",,"","https://drive.usercontent.google.com/download?id=1S0I7mgBiI3SCxBCUcUTJF5GjjVFj9tDe&export=view",active,public,true,
10197,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#796351|#a4846b","#796351|#a4846b","6' 8'' X  9' 7''","",,"","https://drive.usercontent.google.com/download?id=1xBnhLaPMbCciEwZPgBIo-0RySs_4BL1c&export=view",active,public,true,
10267,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#936551|#c6936b","#936551|#c6936b","4' 9'' X  7' 3''","",,"","https://drive.usercontent.google.com/download?id=1cUaeQts8W20E7wlWsvz5apsa_lmHKz1v&export=view",active,public,true,
10436,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#94725f|#553022","#94725f|#553022","2' 9'' X  9'11''","",,"","https://drive.usercontent.google.com/download?id=1dnF46HTiRBCSHAYqwDF7cvN-XqurLsJg&export=view",active,public,true,
10118,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#7c5f49|#562818","#7c5f49|#562818","6'10'' X  9' 6''","",,"","https://drive.usercontent.google.com/download?id=1NwZWnBkmy5lP8m9SNpFG2Q3D6L0JTlpj&export=view",active,public,true,
10016,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#5b2e25|#796450","#5b2e25|#796450","6' 7'' X  9' 7''","",,"","https://drive.usercontent.google.com/download?id=1nv6hca2K36sc8EtDKicj4ObObjHjNkkH&export=view",active,public,true,
10085,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#846850|#563329","#846850|#563329","6' 2'' X  9' 7''","",,"","https://drive.usercontent.google.com/download?id=1wW5Fiziq7YhpwM1zaLreeQiu9ILZEERI&export=view",active,public,true,
10106,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#8b6851|#c9906f","#8b6851|#c9906f","6' 4'' X 10' 0''","",,"","https://drive.usercontent.google.com/download?id=102iwe4Tin7HsHzGT18Lbn04m0VihUIb8&export=view",active,public,true,
10283,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#ab8a6d|#d7c197","#ab8a6d|#d7c197","4'11'' X  7' 0''","",,"","https://drive.usercontent.google.com/download?id=1qnBvxgFOUlRHRKCEIjHxaEQ8n8LdyO_X&export=view",active,public,true,
10375,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#7a514c|#7b1821","#7a514c|#7b1821","3'11'' X  5' 9''","",,"","https://drive.usercontent.google.com/download?id=1hbQ0_Sxs6NhJ6bjVLqqgiBC0BP_t3l14&export=view",active,public,true,
10167,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#553d32|#1f2325","#553d32|#1f2325","6' 6'' X  9'10''","",,"","https://drive.usercontent.google.com/download?id=1FWvT6T4t53myRsHyX6KBnrzE4o9uWSDQ&export=view",active,public,true,
10097,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#8e604b|#5f2a21","#8e604b|#5f2a21","6' 6'' X 10' 3''","",,"","https://drive.usercontent.google.com/download?id=1lYc02RdRsMYsbBQjsagnXzbiVnJRMRW2&export=view",active,public,true,
10291,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#aa816a|#c9b3a4","#aa816a|#c9b3a4","3' 1'' X  5' 8''","",,"","https://drive.usercontent.google.com/download?id=1FWWVrPuR0VP6JoqzcjtS4CfTAma9suiv&export=view",active,public,true,
10103,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#885a49|#c0755a","#885a49|#c0755a","6' 4'' X  9' 7''","",,"","https://drive.usercontent.google.com/download?id=1DlWAsidIiY33kUWpRMUuAeYrvu9x4yff&export=view",active,public,true,
10227,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#957660|#cd9876","#957660|#cd9876","5' 0'' X  7' 2''","",,"","https://drive.usercontent.google.com/download?id=16ziZFuW1o9ooKWcNgy8a8JWUPWaVovTH&export=view",active,public,true,
14443,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#97765e|#62372e","#97765e|#62372e","6' 5'' X 10' 0''","",,"","https://drive.usercontent.google.com/download?id=1mD4klz-sQJnOh2B50bj0phorGCvUJj7Q&export=view",active,public,true,
10438,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#60322f|#897367","#60322f|#897367","3' 2'' X  9' 9''","",,"","https://drive.usercontent.google.com/download?id=150T_qkaN8EUahYRIO8Rf7lfHneBAnmBn&export=view",active,public,true,
10281,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#8d8072|#b4ac95","#8d8072|#b4ac95","6' 4'' X  6' 7''","",,"","https://drive.usercontent.google.com/download?id=1zE-d8B1FGzqKnGt04hziWGa2njH1gIA2&export=view",active,public,true,
10225,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#855f48|#5c281f","#855f48|#5c281f","4' 7'' X  6'10''","",,"","https://drive.usercontent.google.com/download?id=1R0mdIzNu5gBplIrR7jz6W4cyQxwNIFQJ&export=view",active,public,true,
10271,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#a68d6d|#d8c398","#a68d6d|#d8c398","4'11'' X  7' 2''","",,"","https://drive.usercontent.google.com/download?id=1v7RWWMeF0u2cerwJD0UqgojikZBLYbkM&export=view",active,public,true,
10133,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#835d44|#653025","#835d44|#653025","6' 5'' X 10' 3''","",,"","https://drive.usercontent.google.com/download?id=1-BTJkjS8AC3eyLyaADtD6_g82Ymhw-yk&export=view",active,public,true,
10087,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#6f4f37|#9d714d","#6f4f37|#9d714d","6' 6'' X  9' 7''","",,"","https://drive.usercontent.google.com/download?id=1Wk2mhMjb-GLboUGjJgzML52IhOprUyAr&export=view",active,public,true,
15081,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#837268|#a39588","#837268|#a39588","5' 0'' X  7' 0''","",,"","https://drive.usercontent.google.com/download?id=1Seki_M8qXLZwVv5xO8vKLZM-A5l8PCaY&export=view",active,public,true,
10261,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#937e70|#bca28e","#937e70|#bca28e","4'11'' X  6' 9''","",,"","https://drive.usercontent.google.com/download?id=1BbfhekuW5nn1NykPBjJ6KFyCSRkINdtw&export=view",active,public,true,
10189,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#7f604b|#3f322a","#7f604b|#3f322a","6' 6'' X 10' 0''","",,"","https://drive.usercontent.google.com/download?id=1K_iS2NVBKZOc_olTqxwwKQ1szwxQwgyL&export=view",active,public,true,
10250,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#745247|#2e2a2b","#745247|#2e2a2b","5' 0'' X  7' 4''","",,"","https://drive.usercontent.google.com/download?id=1PnRMJf3UXPbDuCbAdXsS57oz5Es7JHVq&export=view",active,public,true,
10029,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#7c5e46|#4a221d","#7c5e46|#4a221d","6' 5'' X  9' 7''","",,"","https://drive.usercontent.google.com/download?id=1RQ4ImVfG-IU4ZLSDqnr3vAujOhQ8qR9p&export=view",active,public,true,
10072,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#7a6053|#a7948c","#7a6053|#a7948c","6' 6'' X  9' 6''","",,"","https://drive.usercontent.google.com/download?id=1LVPNMHHVsPnXgo22cMMFXV5--S3Exgdh&export=view",active,public,true,
10056,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#745c53|#a68173","#745c53|#a68173","6' 4'' X  9' 8''","",,"","https://drive.usercontent.google.com/download?id=1RkWGycQwC1oL7gAwLcWihtHHL3eNTdhe&export=view",active,public,true,
10277,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#7c3738|#927665","#7c3738|#927665","4'10'' X  7' 3''","",,"","https://drive.usercontent.google.com/download?id=1Dx6Sbh06kbF0RreQC231sxNThosqV6_2&export=view",active,public,true,
10350,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#ae6b5f|#735653","#ae6b5f|#735653","4' 0'' X  5' 8''","",,"","https://drive.usercontent.google.com/download?id=1eQ-AF0vZOIYJ_WvGSJbo2fiv4uXUJbE4&export=view",active,public,true,
10224,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#876051|#ce916e","#876051|#ce916e","4'10'' X  7' 1''","",,"","https://drive.usercontent.google.com/download?id=1hyjNhVD8xeCSWNIQpy76z4tcj-0IHnXx&export=view",active,public,true,
13017,"Cappadocia rug",,,in stock,Wool pile; cotton foundation (fringes cotton),"#8b6249|#bc9171","#8b6249|#bc9171","4'11'' X  7' 9''","",,"","https://drive.usercontent.google.com/download?id=1FINwGwAqsXirFMw12SLTel5XUH6V1VbV&export=view",active,public,true,
